Tarih,Oda Numarası,Oda Tipi,Personel ID,Temizlik Türü,Giriş Saati,Çıkış Saati
2024-05-01,212,Standart,P010,Rutin,07:47,08:02
2024-05-01,212,Standart,M004,Mini Bar,08:53,08:58
2024-05-01,242,Standart,P007,Rutin,02:24,02:34
2024-05-01,242,Standart,M003,Mini Bar,06:02,06:08
2024-05-01,215,Standart,P008,Detaylı,08:49,09:16
2024-05-01,215,Standart,M004,Mini Bar,09:03,09:08
2024-05-01,269,Standart,P009,Rutin,00:11,00:23
2024-05-01,269,Standart,M004,Mini Bar,09:13,09:18
2024-05-01,257,Standart,P009,Detaylı,00:28,00:48
2024-05-01,257,Standart,M003,Mini Bar,06:13,06:18
2024-05-01,245,Standart,P010,Rutin,08:07,08:22
2024-05-01,245,Standart,M004,Mini Bar,09:23,09:27
2024-05-01,213,Standart,P007,Detaylı,02:39,03:03
2024-05-01,213,Standart,M004,Mini Bar,09:32,09:35
2024-05-01,264,Standart,P009,Rutin,00:53,01:04
2024-05-01,264,Standart,M004,Mini Bar,09:40,09:45
2024-05-01,256,Standart,P009,Rutin,01:09,01:13
2024-05-01,256,Standart,M004,Mini Bar,09:50,09:53
2024-05-01,203,Standart,P010,Rutin,08:27,08:43
2024-05-01,203,Standart,M003,Mini Bar,06:23,06:28
2024-05-01,270,Standart,P009,Rutin,01:18,01:22
2024-05-01,270,Standart,M004,Mini Bar,09:58,10:02
2024-05-01,246,Standart,P008,Detaylı,09:21,09:50
2024-05-01,246,Standart,M003,Mini Bar,06:33,06:39
2024-05-01,225,Standart,P007,Rutin,03:08,03:14
2024-05-01,225,Standart,M004,Mini Bar,10:07,10:11
2024-05-01,228,Standart,P008,Rutin,09:55,09:59
2024-05-01,228,Standart,M003,Mini Bar,06:44,06:48
2024-05-01,219,Standart,P007,Rutin,03:19,03:30
2024-05-01,219,Standart,M003,Mini Bar,06:53,06:58
2024-05-01,205,Standart,P007,Rutin,03:35,03:46
2024-05-01,205,Standart,M004,Mini Bar,10:16,10:21
2024-05-01,214,Standart,P007,Detaylı,03:51,04:29
2024-05-01,214,Standart,M004,Mini Bar,10:26,10:29
2024-05-01,239,Standart,P009,Rutin,01:27,01:38
2024-05-01,239,Standart,M004,Mini Bar,10:34,10:38
2024-05-01,265,Standart,P009,Rutin,01:43,01:52
2024-05-01,265,Standart,M004,Mini Bar,10:43,10:48
2024-05-01,229,Standart,P008,Detaylı,10:04,10:22
2024-05-01,229,Standart,M004,Mini Bar,10:53,10:58
2024-05-01,206,Standart,P008,Rutin,10:27,10:36
2024-05-01,206,Standart,M004,Mini Bar,11:03,11:06
2024-05-01,210,Standart,P009,Rutin,01:57,02:03
2024-05-01,210,Standart,M003,Mini Bar,07:03,07:07
2024-05-01,255,Standart,P009,Rutin,02:08,02:17
2024-05-01,255,Standart,M004,Mini Bar,11:11,11:15
2024-05-01,321,Standart,P015,Rutin,21:20,21:27
2024-05-01,321,Standart,M006,Mini Bar,09:50,09:53
2024-05-01,320,Standart,P013,Rutin,19:55,20:09
2024-05-01,320,Standart,M006,Mini Bar,09:58,10:02
2024-05-01,324,Standart,P015,Rutin,21:32,21:37
2024-05-01,324,Standart,M006,Mini Bar,10:07,10:12
2024-05-01,336,Standart,P013,Rutin,20:14,20:23
2024-05-01,336,Standart,M005,Mini Bar,04:29,04:32
2024-05-01,330,Standart,P015,Rutin,21:42,21:48
2024-05-01,330,Standart,M005,Mini Bar,04:37,04:41
2024-05-01,342,Standart,P012,Rutin,23:46,23:53
2024-05-01,342,Standart,M006,Mini Bar,10:17,10:20
2024-05-01,305,Standart,P012,Detaylı,23:58,00:29
2024-05-01,305,Standart,M005,Mini Bar,04:46,04:52
2024-05-01,329,Standart,P013,Rutin,20:28,20:39
2024-05-01,329,Standart,M006,Mini Bar,10:25,10:31
2024-05-01,345,Standart,P011,Rutin,15:54,16:01
2024-05-01,345,Standart,M006,Mini Bar,10:36,10:42
2024-05-01,327,Standart,P011,Rutin,16:06,16:15
2024-05-01,327,Standart,M006,Mini Bar,10:47,10:52
2024-05-01,358,Standart,P014,Rutin,08:13,08:24
2024-05-01,358,Standart,M006,Mini Bar,10:57,11:02
2024-05-01,314,Standart,P011,Rutin,16:20,16:31
2024-05-01,314,Standart,M005,Mini Bar,04:57,05:00
2024-05-01,360,Standart,P015,Rutin,21:53,22:02
2024-05-01,360,Standart,M006,Mini Bar,11:07,11:12
2024-05-01,343,Standart,P013,Rutin,20:44,20:50
2024-05-01,343,Standart,M005,Mini Bar,05:05,05:11
2024-05-01,306,Standart,P014,Rutin,08:29,08:37
2024-05-01,306,Standart,M006,Mini Bar,11:17,11:23
2024-05-01,312,Standart,P015,Rutin,22:07,22:11
2024-05-01,312,Standart,M005,Mini Bar,05:16,05:19
2024-05-01,344,Standart,P015,Rutin,22:16,22:24
2024-05-01,344,Standart,M006,Mini Bar,11:28,11:34
2024-05-01,346,Standart,P011,Rutin,16:36,16:40
2024-05-01,346,Standart,M005,Mini Bar,05:24,05:30
2024-05-01,326,Standart,P014,Detaylı,08:42,09:14
2024-05-01,326,Standart,M006,Mini Bar,11:39,11:43
2024-05-01,332,Standart,P015,Detaylı,22:29,22:43
2024-05-01,332,Standart,M005,Mini Bar,05:35,05:41
2024-05-01,311,Standart,P011,Rutin,16:45,16:51
2024-05-01,311,Standart,M006,Mini Bar,11:48,11:51
2024-05-01,316,Standart,P011,Detaylı,16:56,17:15
2024-05-01,316,Standart,M005,Mini Bar,05:46,05:51
2024-05-01,369,Standart,P013,Rutin,20:55,21:10
2024-05-01,369,Standart,M005,Mini Bar,05:56,06:02
2024-05-01,356,Standart,P013,Detaylı,21:15,21:49
2024-05-01,356,Standart,M006,Mini Bar,11:56,12:02
2024-05-01,359,Standart,P014,Detaylı,09:19,09:47
2024-05-01,359,Standart,M006,Mini Bar,12:07,12:10
2024-05-01,357,Standart,P011,Detaylı,17:20,17:39
2024-05-01,357,Standart,M005,Mini Bar,06:07,06:11
2024-05-01,361,Standart,P013,Rutin,21:54,22:05
2024-05-01,361,Standart,M006,Mini Bar,12:15,12:19
2024-05-01,368,Standart,P013,Rutin,22:10,22:21
2024-05-01,368,Standart,M006,Mini Bar,12:24,12:28
2024-05-01,365,Standart,P014,Rutin,09:52,10:01
2024-05-01,365,Standart,M006,Mini Bar,12:33,12:36
2024-05-01,338,Standart,P015,Rutin,22:48,22:56
2024-05-01,338,Standart,M005,Mini Bar,06:16,06:19
2024-05-01,335,Standart,P012,Rutin,00:34,00:43
2024-05-01,335,Standart,M006,Mini Bar,12:41,12:44
2024-05-01,355,Standart,P013,Detaylı,22:26,22:57
2024-05-01,355,Standart,M005,Mini Bar,06:24,06:27
2024-05-01,331,Standart,P015,Detaylı,23:01,23:18
2024-05-01,331,Standart,M006,Mini Bar,12:49,12:54
2024-05-01,302,Standart,P014,Rutin,10:06,10:18
2024-05-01,302,Standart,M006,Mini Bar,12:59,13:05
2024-05-01,325,Standart,P014,Rutin,10:23,10:35
2024-05-01,325,Standart,M005,Mini Bar,06:32,06:38
2024-05-01,318,Standart,P011,Detaylı,17:44,18:02
2024-05-01,318,Standart,M006,Mini Bar,13:10,13:15
2024-05-01,469,Standart,P017,Rutin,10:23,10:41
2024-05-01,469,Standart,M007,Mini Bar,08:27,08:32
2024-05-01,464,Standart,P019,Rutin,18:36,18:46
2024-05-01,464,Standart,M007,Mini Bar,08:37,08:42
2024-05-01,433,Standart,P018,Rutin,23:37,23:51
2024-05-01,433,Standart,M007,Mini Bar,08:47,08:52
2024-05-01,413,Standart,P019,Rutin,18:51,19:01
2024-05-01,413,Standart,M007,Mini Bar,08:57,09:01
2024-05-01,459,Standart,P017,Rutin,10:46,11:04
2024-05-01,459,Standart,M008,Mini Bar,06:27,06:32
2024-05-01,463,Standart,P019,Rutin,19:06,19:09
2024-05-01,463,Standart,M007,Mini Bar,09:06,09:11
2024-05-01,422,Standart,P018,Rutin,23:56,00:10
2024-05-01,422,Standart,M007,Mini Bar,09:16,09:21
2024-05-01,421,Standart,P018,Rutin,00:15,00:24
2024-05-01,421,Standart,M007,Mini Bar,09:26,09:31
2024-05-01,424,Standart,P017,Rutin,11:09,11:16
2024-05-01,424,Standart,M008,Mini Bar,06:37,06:41
2024-05-01,467,Standart,P019,Rutin,19:14,19:25
2024-05-01,467,Standart,M007,Mini Bar,09:36,09:40
2024-05-01,417,Standart,P016,Rutin,18:19,18:32
2024-05-01,417,Standart,M007,Mini Bar,09:45,09:48
2024-05-01,435,Standart,P016,Rutin,18:37,18:45
2024-05-01,435,Standart,M008,Mini Bar,06:46,06:50
2024-05-01,423,Standart,P017,Rutin,11:21,11:33
2024-05-01,423,Standart,M007,Mini Bar,09:53,09:59
2024-05-01,462,Standart,P017,Rutin,11:38,11:53
2024-05-01,462,Standart,M007,Mini Bar,10:04,10:07
2024-05-01,440,Standart,P016,Rutin,18:50,19:01
2024-05-01,440,Standart,M007,Mini Bar,10:12,10:18
2024-05-01,439,Standart,P017,Rutin,11:58,12:06
2024-05-01,439,Standart,M008,Mini Bar,06:55,07:01
2024-05-01,441,Standart,P019,Detaylı,19:30,19:58
2024-05-01,441,Standart,M007,Mini Bar,10:23,10:28
2024-05-01,449,Standart,P019,Detaylı,20:03,20:28
2024-05-01,449,Standart,M007,Mini Bar,10:33,10:38
2024-05-01,453,Standart,P017,Rutin,12:11,12:26
2024-05-01,453,Standart,M007,Mini Bar,10:43,10:47
2024-05-01,420,Standart,P017,Detaylı,12:31,13:20
2024-05-01,420,Standart,M008,Mini Bar,07:06,07:12
2024-05-01,448,Standart,P016,Rutin,19:06,19:12
2024-05-01,448,Standart,M008,Mini Bar,07:17,07:20
2024-05-01,465,Standart,P017,Rutin,13:25,13:32
2024-05-01,465,Standart,M008,Mini Bar,07:25,07:30
2024-05-01,412,Standart,P019,Rutin,20:33,20:36
2024-05-01,412,Standart,M007,Mini Bar,10:52,10:58
2024-05-01,405,Standart,P017,Rutin,13:37,13:49
2024-05-01,405,Standart,M007,Mini Bar,11:03,11:09
2024-05-01,406,Standart,P019,Rutin,20:41,20:49
2024-05-01,406,Standart,M008,Mini Bar,07:35,07:39
2024-05-01,438,Standart,P017,Rutin,13:54,14:01
2024-05-01,438,Standart,M008,Mini Bar,07:44,07:47
2024-05-01,452,Standart,P017,Rutin,14:06,14:15
2024-05-01,452,Standart,M008,Mini Bar,07:52,07:56
2024-05-01,447,Standart,P019,Rutin,20:54,20:57
2024-05-01,447,Standart,M007,Mini Bar,11:14,11:17
2024-05-01,466,Standart,P017,Rutin,14:20,14:26
2024-05-01,466,Standart,M008,Mini Bar,08:01,08:07
2024-05-01,451,Standart,P017,Rutin,14:31,14:40
2024-05-01,451,Standart,M007,Mini Bar,11:22,11:27
2024-05-01,427,Standart,P017,Rutin,14:45,14:58
2024-05-01,427,Standart,M008,Mini Bar,08:12,08:17
2024-05-01,434,Standart,P018,Rutin,00:29,00:43
2024-05-01,434,Standart,M007,Mini Bar,11:32,11:37
2024-05-01,446,Standart,P019,Rutin,21:02,21:07
2024-05-01,446,Standart,M007,Mini Bar,11:42,11:46
2024-05-01,415,Standart,P017,Rutin,15:03,15:14
2024-05-01,415,Standart,M008,Mini Bar,08:22,08:27
2024-05-01,450,Standart,P017,Rutin,15:19,15:37
2024-05-01,450,Standart,M007,Mini Bar,11:51,11:54
2024-05-01,428,Standart,P018,Detaylı,00:48,01:10
2024-05-01,428,Standart,M008,Mini Bar,08:32,08:35
2024-05-01,527,Standart,P021,Rutin,00:03,00:15
2024-05-01,527,Standart,M010,Mini Bar,05:59,06:03
2024-05-01,525,Standart,P021,Rutin,00:20,00:29
2024-05-01,525,Standart,M009,Mini Bar,07:28,07:33
2024-05-01,563,Standart,P023,Rutin,00:14,00:29
2024-05-01,563,Standart,M010,Mini Bar,06:08,06:13
2024-05-01,568,Standart,P025,Rutin,19:35,19:44
2024-05-01,568,Standart,M009,Mini Bar,07:38,07:44
2024-05-01,529,Standart,P025,Rutin,19:49,19:53
2024-05-01,529,Standart,M009,Mini Bar,07:49,07:55
2024-05-01,564,Standart,P021,Rutin,00:34,00:43
2024-05-01,564,Standart,M009,Mini Bar,08:00,08:06
2024-05-01,543,Standart,P023,Detaylı,00:34,01:17
2024-05-01,543,Standart,M009,Mini Bar,08:11,08:17
2024-05-01,501,Standart,P021,Rutin,00:48,00:55
2024-05-01,501,Standart,M010,Mini Bar,06:18,06:23
2024-05-01,570,Standart,P021,Rutin,01:00,01:07
2024-05-01,570,Standart,M010,Mini Bar,06:28,06:34
2024-05-01,521,Standart,P023,Detaylı,01:22,02:04
2024-05-01,521,Standart,M009,Mini Bar,08:22,08:25
2024-05-01,505,Standart,P021,Detaylı,01:12,01:45
2024-05-01,505,Standart,M009,Mini Bar,08:30,08:33
2024-05-01,538,Standart,P021,Rutin,01:50,01:57
2024-05-01,538,Standart,M010,Mini Bar,06:39,06:42
2024-05-01,509,Standart,P021,Rutin,02:02,02:08
2024-05-01,509,Standart,M009,Mini Bar,08:38,08:43
2024-05-01,545,Standart,P023,Rutin,02:09,02:15
2024-05-01,545,Standart,M009,Mini Bar,08:48,08:51
2024-05-01,550,Standart,P021,Rutin,02:13,02:20
2024-05-01,550,Standart,M009,Mini Bar,08:56,09:02
2024-05-01,544,Standart,P021,Rutin,02:25,02:32
2024-05-01,544,Standart,M010,Mini Bar,06:47,06:53
2024-05-01,520,Standart,P023,Detaylı,02:20,02:47
2024-05-01,520,Standart,M009,Mini Bar,09:07,09:12
2024-05-01,517,Standart,P025,Rutin,19:58,20:10
2024-05-01,517,Standart,M009,Mini Bar,09:17,09:23
2024-05-01,532,Standart,P024,Detaylı,16:10,16:40
2024-05-01,532,Standart,M010,Mini Bar,06:58,07:04
2024-05-01,522,Standart,P023,Rutin,02:52,03:01
2024-05-01,522,Standart,M009,Mini Bar,09:28,09:32
2024-05-01,528,Standart,P022,Rutin,06:43,06:59
2024-05-01,528,Standart,M009,Mini Bar,09:37,09:42
2024-05-01,536,Standart,P025,Rutin,20:15,20:26
2024-05-01,536,Standart,M009,Mini Bar,09:47,09:50
2024-05-01,531,Standart,P025,Rutin,20:31,20:39
2024-05-01,531,Standart,M010,Mini Bar,07:09,07:12
2024-05-01,556,Standart,P023,Rutin,03:06,03:25
2024-05-01,556,Standart,M010,Mini Bar,07:17,07:20
2024-05-01,565,Standart,P021,Rutin,02:37,02:47
2024-05-01,565,Standart,M010,Mini Bar,07:25,07:30
2024-05-01,559,Standart,P021,Rutin,02:52,03:00
2024-05-01,559,Standart,M010,Mini Bar,07:35,07:39
2024-05-01,567,Standart,P022,Rutin,07:04,07:12
2024-05-01,567,Standart,M010,Mini Bar,07:44,07:47
2024-05-01,513,Standart,P023,Rutin,03:30,03:36
2024-05-01,513,Standart,M010,Mini Bar,07:52,07:57
2024-05-01,549,Standart,P023,Rutin,03:41,03:50
2024-05-01,549,Standart,M009,Mini Bar,09:55,10:00
2024-05-01,542,Standart,P023,Rutin,03:55,04:14
2024-05-01,542,Standart,M009,Mini Bar,10:05,10:11
2024-05-01,553,Standart,P022,Rutin,07:17,07:32
2024-05-01,553,Standart,M009,Mini Bar,10:16,10:19
2024-05-01,541,Standart,P022,Rutin,07:37,07:48
2024-05-01,541,Standart,M010,Mini Bar,08:02,08:08
2024-05-01,539,Standart,P025,Rutin,20:44,20:53
2024-05-01,539,Standart,M009,Mini Bar,10:24,10:30
2024-05-01,502,Standart,P022,Rutin,07:53,07:58
2024-05-01,502,Standart,M009,Mini Bar,10:35,10:40
2024-05-01,523,Standart,P022,Rutin,08:03,08:08
2024-05-01,523,Standart,M010,Mini Bar,08:13,08:18
2024-05-01,534,Standart,P021,Rutin,03:05,03:09
2024-05-01,534,Standart,M009,Mini Bar,10:45,10:49
2024-05-01,660,Standart,P028,Rutin,04:05,04:17
2024-05-01,660,Standart,M012,Mini Bar,07:41,07:47
2024-05-01,666,Standart,P028,Rutin,04:22,04:32
2024-05-01,666,Standart,M012,Mini Bar,07:52,07:57
2024-05-01,648,Standart,P029,Rutin,20:32,20:35
2024-05-01,648,Standart,M011,Mini Bar,07:06,07:10
2024-05-01,665,Standart,P028,Rutin,04:37,04:47
2024-05-01,665,Standart,M012,Mini Bar,08:02,08:05
2024-05-01,615,Standart,P026,Rutin,21:33,21:40
2024-05-01,615,Standart,M011,Mini Bar,07:15,07:20
2024-05-01,604,Standart,P029,Rutin,20:40,20:50
2024-05-01,604,Standart,M011,Mini Bar,07:25,07:29
2024-05-01,659,Standart,P026,Rutin,21:45,21:53
2024-05-01,659,Standart,M012,Mini Bar,08:10,08:13
2024-05-01,626,Standart,P030,Detaylı,16:12,16:29
2024-05-01,626,Standart,M012,Mini Bar,08:18,08:21
2024-05-01,629,Standart,P027,Detaylı,12:38,12:51
2024-05-01,629,Standart,M012,Mini Bar,08:26,08:31
2024-05-01,655,Standart,P026,Rutin,21:58,22:09
2024-05-01,655,Standart,M011,Mini Bar,07:34,07:40
2024-05-01,633,Standart,P028,Detaylı,04:52,05:13
2024-05-01,633,Standart,M012,Mini Bar,08:36,08:41
2024-05-01,645,Standart,P026,Rutin,22:14,22:19
2024-05-01,645,Standart,M011,Mini Bar,07:45,07:49
2024-05-01,612,Standart,P027,Rutin,12:56,13:01
2024-05-01,612,Standart,M011,Mini Bar,07:54,07:59
2024-05-01,641,Standart,P030,Rutin,16:34,16:42
2024-05-01,641,Standart,M012,Mini Bar,08:46,08:51
2024-05-01,623,Standart,P029,Rutin,20:55,21:05
2024-05-01,623,Standart,M011,Mini Bar,08:04,08:08
2024-05-01,652,Standart,P030,Rutin,16:47,16:53
2024-05-01,652,Standart,M011,Mini Bar,08:13,08:19
2024-05-01,662,Standart,P027,Rutin,13:06,13:13
2024-05-01,662,Standart,M011,Mini Bar,08:24,08:27
2024-05-01,664,Standart,P026,Rutin,22:24,22:30
2024-05-01,664,Standart,M012,Mini Bar,08:56,09:00
2024-05-01,613,Standart,P026,Rutin,22:35,22:39
2024-05-01,613,Standart,M012,Mini Bar,09:05,09:10
2024-05-01,661,Standart,P028,Detaylı,05:18,05:48
2024-05-01,661,Standart,M012,Mini Bar,09:15,09:19
2024-05-01,614,Standart,P027,Rutin,13:18,13:26
2024-05-01,614,Standart,M011,Mini Bar,08:32,08:35
2024-05-01,654,Standart,P030,Detaylı,16:58,17:16
2024-05-01,654,Standart,M011,Mini Bar,08:40,08:44
2024-05-01,644,Standart,P030,Rutin,17:21,17:28
2024-05-01,644,Standart,M012,Mini Bar,09:24,09:29
2024-05-01,616,Standart,P026,Rutin,22:44,22:54
2024-05-01,616,Standart,M011,Mini Bar,08:49,08:53
2024-05-01,663,Standart,P027,Detaylı,13:31,13:44
2024-05-01,663,Standart,M011,Mini Bar,08:58,09:02
2024-05-01,635,Standart,P028,Rutin,05:53,06:05
2024-05-01,635,Standart,M012,Mini Bar,09:34,09:37
2024-05-01,607,Standart,P028,Rutin,06:10,06:20
2024-05-01,607,Standart,M012,Mini Bar,09:42,09:46
2024-05-01,609,Standart,P030,Rutin,17:33,17:43
2024-05-01,609,Standart,M012,Mini Bar,09:51,09:56
2024-05-01,628,Standart,P026,Rutin,22:59,23:10
2024-05-01,628,Standart,M011,Mini Bar,09:07,09:13
2024-05-01,621,Standart,P028,Rutin,06:25,06:36
2024-05-01,621,Standart,M012,Mini Bar,10:01,10:06
2024-05-01,624,Standart,P030,Rutin,17:48,17:53
2024-05-01,624,Standart,M011,Mini Bar,09:18,09:22
2024-05-01,649,Standart,P029,Rutin,21:10,21:21
2024-05-01,649,Standart,M012,Mini Bar,10:11,10:14
2024-05-01,610,Standart,P030,Rutin,17:58,18:01
2024-05-01,610,Standart,M011,Mini Bar,09:27,09:32
2024-05-01,650,Standart,P029,Rutin,21:26,21:31
2024-05-01,650,Standart,M012,Mini Bar,10:19,10:23
2024-05-01,640,Standart,P026,Rutin,23:15,23:21
2024-05-01,640,Standart,M011,Mini Bar,09:37,09:43
2024-05-01,634,Standart,P027,Rutin,13:49,13:56
2024-05-01,634,Standart,M011,Mini Bar,09:48,09:53
2024-05-01,750,Standart,P032,Rutin,19:59,20:15
2024-05-01,750,Standart,M013,Mini Bar,07:02,07:08
2024-05-01,752,Standart,P031,Rutin,13:12,13:18
2024-05-01,752,Standart,M013,Mini Bar,07:13,07:16
2024-05-01,705,Standart,P035,Rutin,22:13,22:27
2024-05-01,705,Standart,M013,Mini Bar,07:21,07:27
2024-05-01,769,Standart,P035,Detaylı,22:32,22:53
2024-05-01,769,Standart,M013,Mini Bar,07:32,07:37
2024-05-01,707,Standart,P033,Rutin,21:44,21:56
2024-05-01,707,Standart,M014,Mini Bar,07:06,07:12
2024-05-01,746,Standart,P035,Rutin,22:58,23:03
2024-05-01,746,Standart,M014,Mini Bar,07:17,07:23
2024-05-01,732,Standart,P033,Rutin,22:01,22:09
2024-05-01,732,Standart,M013,Mini Bar,07:42,07:46
2024-05-01,764,Standart,P033,Detaylı,22:14,22:33
2024-05-01,764,Standart,M014,Mini Bar,07:28,07:34
2024-05-01,701,Standart,P033,Rutin,22:38,22:44
2024-05-01,701,Standart,M013,Mini Bar,07:51,07:56
2024-05-01,714,Standart,P034,Rutin,04:12,04:20
2024-05-01,714,Standart,M014,Mini Bar,07:39,07:43
2024-05-01,747,Standart,P035,Detaylı,23:08,23:35
2024-05-01,747,Standart,M013,Mini Bar,08:01,08:04
2024-05-01,709,Standart,P031,Rutin,13:23,13:35
2024-05-01,709,Standart,M014,Mini Bar,07:48,07:52
2024-05-01,737,Standart,P031,Rutin,13:40,13:45
2024-05-01,737,Standart,M014,Mini Bar,07:57,08:00
2024-05-01,770,Standart,P035,Rutin,23:40,23:47
2024-05-01,770,Standart,M013,Mini Bar,08:09,08:15
2024-05-01,761,Standart,P033,Detaylı,22:49,23:16
2024-05-01,761,Standart,M014,Mini Bar,08:05,08:08
2024-05-01,733,Standart,P035,Detaylı,23:52,00:18
2024-05-01,733,Standart,M014,Mini Bar,08:13,08:16
2024-05-01,726,Standart,P035,Rutin,00:23,00:30
2024-05-01,726,Standart,M013,Mini Bar,08:20,08:25
2024-05-01,760,Standart,P035,Rutin,00:35,00:46
2024-05-01,760,Standart,M014,Mini Bar,08:21,08:26
2024-05-01,736,Standart,P033,Detaylı,23:21,23:53
2024-05-01,736,Standart,M014,Mini Bar,08:31,08:37
2024-05-01,703,Standart,P031,Rutin,13:50,14:00
2024-05-01,703,Standart,M014,Mini Bar,08:42,08:45
2024-05-01,763,Standart,P033,Detaylı,23:58,00:32
2024-05-01,763,Standart,M014,Mini Bar,08:50,08:55
2024-05-01,766,Standart,P035,Rutin,00:51,01:07
2024-05-01,766,Standart,M014,Mini Bar,09:00,09:06
2024-05-01,711,Standart,P031,Detaylı,14:05,14:39
2024-05-01,711,Standart,M013,Mini Bar,08:30,08:35
2024-05-01,739,Standart,P035,Rutin,01:12,01:27
2024-05-01,739,Standart,M013,Mini Bar,08:40,08:44
2024-05-01,735,Standart,P033,Rutin,00:37,00:41
2024-05-01,735,Standart,M013,Mini Bar,08:49,08:53
2024-05-01,722,Standart,P032,Rutin,20:20,20:37
2024-05-01,722,Standart,M014,Mini Bar,09:11,09:15
2024-05-01,755,Standart,P031,Rutin,14:44,14:58
2024-05-01,755,Standart,M014,Mini Bar,09:20,09:25
2024-05-01,738,Standart,P035,Detaylı,01:32,02:01
2024-05-01,738,Standart,M013,Mini Bar,08:58,09:02
2024-05-01,730,Standart,P035,Rutin,02:06,02:12
2024-05-01,730,Standart,M014,Mini Bar,09:30,09:34
2024-05-01,740,Standart,P035,Detaylı,02:17,02:55
2024-05-01,740,Standart,M014,Mini Bar,09:39,09:43
2024-05-01,729,Standart,P034,Detaylı,04:25,04:42
2024-05-01,729,Standart,M014,Mini Bar,09:48,09:52
2024-05-01,749,Standart,P032,Rutin,20:42,20:57
2024-05-01,749,Standart,M013,Mini Bar,09:07,09:11
2024-05-01,742,Standart,P033,Rutin,00:46,00:58
2024-05-01,742,Standart,M014,Mini Bar,09:57,10:02
2024-05-01,704,Standart,P034,Detaylı,04:47,05:19
2024-05-01,704,Standart,M013,Mini Bar,09:16,09:21
2024-05-01,720,Standart,P031,Detaylı,15:03,15:40
2024-05-01,720,Standart,M014,Mini Bar,10:07,10:13
2024-05-01,713,Standart,P033,Rutin,01:03,01:15
2024-05-01,713,Standart,M014,Mini Bar,10:18,10:21
2024-05-01,848,Standart,P039,Detaylı,07:38,08:15
2024-05-01,848,Standart,M015,Mini Bar,07:18,07:21
2024-05-01,815,Standart,P038,Rutin,17:39,17:51
2024-05-01,815,Standart,M015,Mini Bar,07:26,07:29
2024-05-01,805,Standart,P040,Rutin,18:22,18:35
2024-05-01,805,Standart,M015,Mini Bar,07:34,07:38
2024-05-01,812,Standart,P036,Rutin,10:03,10:08
2024-05-01,812,Standart,M016,Mini Bar,05:32,05:37
2024-05-01,859,Standart,P038,Rutin,17:56,18:11
2024-05-01,859,Standart,M016,Mini Bar,05:42,05:48
2024-05-01,847,Standart,P040,Detaylı,18:40,19:19
2024-05-01,847,Standart,M015,Mini Bar,07:43,07:47
2024-05-01,844,Standart,P040,Rutin,19:24,19:37
2024-05-01,844,Standart,M016,Mini Bar,05:53,05:59
2024-05-01,835,Standart,P036,Rutin,10:13,10:18
2024-05-01,835,Standart,M016,Mini Bar,06:04,06:10
2024-05-01,868,Standart,P038,Detaylı,18:16,18:42
2024-05-01,868,Standart,M015,Mini Bar,07:52,07:58
2024-05-01,828,Standart,P039,Rutin,08:20,08:26
2024-05-01,828,Standart,M016,Mini Bar,06:15,06:19
2024-05-01,816,Standart,P036,Rutin,10:23,10:32
2024-05-01,816,Standart,M016,Mini Bar,06:24,06:30
2024-05-01,860,Standart,P038,Rutin,18:47,19:02
2024-05-01,860,Standart,M016,Mini Bar,06:35,06:41
2024-05-01,855,Standart,P038,Rutin,19:07,19:22
2024-05-01,855,Standart,M016,Mini Bar,06:46,06:50
2024-05-01,801,Standart,P039,Rutin,08:31,08:43
2024-05-01,801,Standart,M015,Mini Bar,08:03,08:08
2024-05-01,827,Standart,P040,Detaylı,19:42,20:25
2024-05-01,827,Standart,M016,Mini Bar,06:55,07:00
2024-05-01,810,Standart,P038,Rutin,19:27,19:34
2024-05-01,810,Standart,M015,Mini Bar,08:13,08:16
2024-05-01,830,Standart,P036,Rutin,10:37,10:40
2024-05-01,830,Standart,M015,Mini Bar,08:21,08:24
2024-05-01,857,Standart,P036,Detaylı,10:45,11:09
2024-05-01,857,Standart,M016,Mini Bar,07:05,07:11
2024-05-01,814,Standart,P036,Detaylı,11:14,11:36
2024-05-01,814,Standart,M016,Mini Bar,07:16,07:20
2024-05-01,838,Standart,P039,Detaylı,08:48,09:13
2024-05-01,838,Standart,M015,Mini Bar,08:29,08:34
2024-05-01,832,Standart,P036,Rutin,11:41,11:48
2024-05-01,832,Standart,M015,Mini Bar,08:39,08:42
2024-05-01,870,Standart,P038,Detaylı,19:39,19:59
2024-05-01,870,Standart,M016,Mini Bar,07:25,07:29
2024-05-01,803,Standart,P037,Rutin,22:10,22:23
2024-05-01,803,Standart,M015,Mini Bar,08:47,08:52
2024-05-01,833,Standart,P040,Rutin,20:30,20:41
2024-05-01,833,Standart,M016,Mini Bar,07:34,07:38
2024-05-01,854,Standart,P038,Rutin,20:04,20:18
2024-05-01,854,Standart,M016,Mini Bar,07:43,07:48
2024-05-01,851,Standart,P038,Detaylı,20:23,20:50
2024-05-01,851,Standart,M015,Mini Bar,08:57,09:01
2024-05-01,842,Standart,P038,Rutin,20:55,21:01
2024-05-01,842,Standart,M015,Mini Bar,09:06,09:11
